node,ldst,xdst,east,nrth,elev
20,475,-16,562767.329,6814479.489,147.626007080078
20,475,-14,562769.267,6814478.995,147.421005249023
20,475,-12,562771.205,6814478.501,147.214996337891
20,475,-10,562773.143,6814478.007,146.906005859375
20,475,-8,562775.081,6814477.513,146.664001464844
20,475,-6,562777.019,6814477.019,146.453002929688
20,475,-4,562778.957,6814476.525,146.354995727539
20,475,-2,562780.895,6814476.031,146.356002807617
20,475,0,562782.833,6814475.537,146.404006958008
20,475,2,562784.771,6814475.043,146.432006835938
20,475,4,562786.709,6814474.549,146.391006469727
20,475,6,562788.647,6814474.055,146.481994628906
20,475,8,562790.585,6814473.561,146.552001953125
20,475,10,562792.523,6814473.067,146.667999267578
20,475,12,562794.461,6814472.573,146.79899597168
20,475,14,562796.399,6814472.079,146.906997680664
20,475,16,562798.337,6814471.585,147.182998657227
20,475,18,562800.275,6814471.091,147.27099609375
20,475,20,562802.213,6814470.597,147.449005126953
20,475,22,562804.151,6814470.103,147.542007446289
20,475,24,562806.089,6814469.609,147.804992675781
20,475,26,562808.027,6814469.115,147.934005737305
20,475,28,562809.965,6814468.621,147.979995727539
20,475,30,562811.903,6814468.127,148.203994750977
20,475,32,562813.841,6814467.633,148.294998168945
20,475,34,562815.779,6814467.139,148.361999511719
20,475,36,562817.717,6814466.645,148.259002685547
20,475,38,562819.655,6814466.151,148.190994262695
20,475,40,562821.593,6814465.657,148.074996948242
20,475,42,562823.531,6814465.163,147.983993530273
20,475,44,562825.469,6814464.669,147.912994384766
20,475,46,562827.407,6814464.175,147.85400390625
20,475,48,562829.345,6814463.681,147.785995483398
20,475,50,562831.283,6814463.187,147.740005493164
20,475,52,562833.221,6814462.693,147.716995239258
20,475,54,562835.159,6814462.199,147.710006713867
20,475,56,562837.097,6814461.705,147.628997802734
20,475,58,562839.035,6814461.211,147.503005981445
20,475,60,562840.973,6814460.717,147.485000610352
20,475,62,562842.911,6814460.223,147.600006103516
20,475,64,562844.849,6814459.729,147.615997314453
20,475,66,562846.787,6814459.235,147.639007568359
20,475,68,562848.725,6814458.741,147.613006591797
20,475,70,562850.663,6814458.247,147.60400390625
20,475,72,562852.601,6814457.753,147.686004638672
20,475,74,562854.539,6814457.259,147.619995117188
20,475,76,562856.477,6814456.765,147.677993774414
20,475,78,562858.415,6814456.271,147.705993652344
20,475,80,562860.353,6814455.777,147.660995483398
20,475,82,562862.291,6814455.283,147.639999389648
20,475,84,562864.229,6814454.789,147.561004638672
20,475,86,562866.167,6814454.295,147.557998657227
20,475,88,562868.105,6814453.801,147.561004638672
20,475,90,562870.043,6814453.307,147.593002319336
20,475,92,562871.981,6814452.813,147.595993041992
20,475,94,562873.919,6814452.319,147.613998413086
20,475,96,562875.857,6814451.825,147.608993530273
20,475,98,562877.795,6814451.331,147.662994384766
20,475,100,562879.733,6814450.837,147.595001220703
19,450,-100,562703.548,6814546.747,148.458999633789
19,450,-98,562705.3,6814545.783,148.49299621582
19,450,-96,562707.052,6814544.819,148.503005981445
19,450,-94,562708.804,6814543.855,148.498992919922
19,450,-92,562710.556,6814542.891,148.494003295898
19,450,-90,562712.308,6814541.927,148.539001464844
19,450,-88,562714.06,6814540.963,148.557998657227
19,450,-86,562715.812,6814539.999,148.537002563477
19,450,-84,562717.564,6814539.035,148.548004150391
19,450,-82,562719.316,6814538.071,148.460998535156
19,450,-80,562721.068,6814537.107,148.496994018555
19,450,-78,562722.82,6814536.143,148.488006591797
19,450,-76,562724.572,6814535.179,148.494003295898
19,450,-74,562726.324,6814534.215,148.430999755859
19,450,-72,562728.076,6814533.251,148.488998413086
19,450,-70,562729.828,6814532.287,148.468994140625
19,450,-68,562731.58,6814531.323,148.524993896484
19,450,-66,562733.332,6814530.359,148.546997070312
19,450,-64,562735.084,6814529.395,148.572998046875
19,450,-62,562736.836,6814528.431,148.574005126953
19,450,-60,562738.588,6814527.467,148.550003051758
19,450,-58,562740.34,6814526.503,148.526000976562
19,450,-56,562742.092,6814525.539,148.542999267578
19,450,-54,562743.844,6814524.575,148.557006835938
19,450,-52,562745.596,6814523.611,148.639007568359
19,450,-50,562747.348,6814522.647,148.557998657227
19,450,-48,562749.1,6814521.683,148.598007202148
19,450,-46,562750.852,6814520.719,148.572006225586
19,450,-44,562752.604,6814519.755,148.574005126953
19,450,-42,562754.356,6814518.791,148.550003051758
19,450,-40,562756.108,6814517.827,148.578002929688
19,450,-38,562757.86,6814516.863,148.593994140625
19,450,-36,562759.612,6814515.899,148.563003540039
19,450,-34,562761.364,6814514.935,148.542007446289
19,450,-32,562763.116,6814513.971,148.470001220703
19,450,-30,562764.868,6814513.007,148.464996337891
19,450,-28,562766.62,6814512.043,148.305999755859
19,450,-26,562768.372,6814511.079,148.171997070312
19,450,-24,562770.124,6814510.115,147.981994628906
19,450,-22,562771.876,6814509.151,147.848999023438
19,450,-20,562773.628,6814508.187,147.617004394531
19,450,-18,562775.38,6814507.223,147.449005126953
19,450,-16,562777.132,6814506.259,147.197998046875
19,450,-14,562778.884,6814505.295,147.147003173828
19,450,-12,562780.636,6814504.331,146.968002319336
19,450,-10,562782.388,6814503.367,146.804992675781
19,450,-8,562784.14,6814502.403,146.699005126953
19,450,-6,562785.892,6814501.439,146.595001220703
19,450,-4,562787.644,6814500.475,146.475997924805
19,450,-2,562789.396,6814499.511,146.430999755859
19,450,0,562791.148,6814498.547,146.514999389648
19,450,2,562792.9,6814497.583,146.498001098633
19,450,4,562794.652,6814496.619,146.606994628906
19,450,6,562796.404,6814495.655,146.416000366211
19,450,8,562798.156,6814494.691,146.337997436523
19,450,10,562799.908,6814493.727,146.337997436523
19,450,12,562801.66,6814492.763,146.466995239258
19,450,14,562803.412,6814491.799,146.675003051758
19,450,16,562805.164,6814490.835,146.805999755859
19,450,18,562806.916,6814489.871,146.921005249023
19,450,20,562808.668,6814488.907,147.14599609375
19,450,22,562810.42,6814487.943,147.518997192383
19,450,24,562812.172,6814486.979,147.70100402832
19,450,26,562813.924,6814486.015,147.809997558594
19,450,28,562815.676,6814485.051,148.046997070312
19,450,30,562817.428,6814484.087,148.220001220703
19,450,32,562819.18,6814483.123,148.330993652344
19,450,34,562820.932,6814482.159,148.29899597168
19,450,36,562822.684,6814481.195,148.315994262695
19,450,38,562824.436,6814480.231,148.251007080078
19,450,40,562826.188,6814479.267,148.169998168945
19,450,42,562827.94,6814478.303,148.139007568359
19,450,44,562829.692,6814477.339,148.052993774414
19,450,46,562831.444,6814476.375,148.016998291016
19,450,48,562833.196,6814475.411,147.942001342773
19,450,50,562834.948,6814474.447,147.910995483398
19,450,52,562836.7,6814473.483,147.871002197266
19,450,54,562838.452,6814472.519,147.796997070312
19,450,56,562840.204,6814471.555,147.809005737305
19,450,58,562841.956,6814470.591,147.761001586914
19,450,60,562843.708,6814469.627,147.695007324219
19,450,62,562845.46,6814468.663,147.630996704102
19,450,64,562847.212,6814467.699,147.591003417969
19,450,66,562848.964,6814466.735,147.658004760742
19,450,68,562850.716,6814465.771,147.647994995117
19,450,70,562852.468,6814464.807,147.679992675781
19,450,72,562854.22,6814463.843,147.727005004883
19,450,74,562855.972,6814462.879,147.695999145508
19,450,76,562857.724,6814461.915,147.729995727539
19,450,78,562859.476,6814460.951,147.744003295898
19,450,80,562861.228,6814459.987,147.740997314453
19,450,82,562862.98,6814459.023,147.75
19,450,84,562864.732,6814458.059,147.770004272461
19,450,86,562866.484,6814457.095,147.716003417969
19,450,88,562868.236,6814456.131,147.613998413086
19,450,90,562869.988,6814455.167,147.589996337891
19,450,92,562871.74,6814454.203,147.611999511719
19,450,94,562873.492,6814453.239,147.621994018555
19,450,96,562875.244,6814452.275,147.628005981445
19,450,98,562876.996,6814451.311,147.649993896484
19,450,100,562878.748,6814450.347,147.591995239258
18,425,-100,562727.058,6814579.287,148.180999755859
18,425,-98,562728.644,6814578.069,148.235000610352
18,425,-96,562730.23,6814576.851,148.251998901367
18,425,-94,562731.816,6814575.633,148.276992797852
18,425,-92,562733.402,6814574.415,148.246002197266
18,425,-90,562734.988,6814573.197,148.292999267578
18,425,-88,562736.574,6814571.979,148.233993530273
18,425,-86,562738.16,6814570.761,148.264999389648
18,425,-84,562739.746,6814569.543,148.337997436523
18,425,-82,562741.332,6814568.325,148.268997192383
18,425,-80,562742.918,6814567.107,148.320999145508
18,425,-78,562744.504,6814565.889,148.294006347656
18,425,-76,562746.09,6814564.671,148.339004516602
18,425,-74,562747.676,6814563.453,148.365005493164
18,425,-72,562749.262,6814562.235,148.395004272461
18,425,-70,562750.848,6814561.017,148.419006347656
18,425,-68,562752.434,6814559.799,148.442001342773
18,425,-66,562754.02,6814558.581,148.410995483398
18,425,-64,562755.606,6814557.363,148.434997558594
18,425,-62,562757.192,6814556.145,148.416000366211
18,425,-60,562758.778,6814554.927,148.427001953125
18,425,-58,562760.364,6814553.709,148.451995849609
18,425,-56,562761.95,6814552.491,148.442001342773
18,425,-54,562763.536,6814551.273,148.485992431641
18,425,-52,562765.122,6814550.055,148.432998657227
18,425,-50,562766.708,6814548.837,148.496002197266
18,425,-48,562768.294,6814547.619,148.460998535156
18,425,-46,562769.88,6814546.401,148.440994262695
18,425,-44,562771.466,6814545.183,148.399002075195
18,425,-42,562773.052,6814543.965,148.320007324219
18,425,-40,562774.638,6814542.747,148.294998168945
18,425,-38,562776.224,6814541.529,148.220993041992
18,425,-36,562777.81,6814540.311,148.160995483398
18,425,-34,562779.396,6814539.093,148.039993286133
18,425,-32,562780.982,6814537.875,147.906997680664
18,425,-30,562782.568,6814536.657,147.768997192383
18,425,-28,562784.154,6814535.439,147.671005249023
18,425,-26,562785.74,6814534.221,147.569000244141
18,425,-24,562787.326,6814533.003,147.406005859375
18,425,-22,562788.912,6814531.785,147.32600402832
18,425,-20,562790.498,6814530.567,147.263000488281
18,425,-18,562792.084,6814529.349,147.15299987793
18,425,-16,562793.67,6814528.131,147.091995239258
18,425,-14,562795.256,6814526.913,147.149002075195
18,425,-12,562796.842,6814525.695,147.041000366211
18,425,-10,562798.428,6814524.477,146.865997314453
18,425,-8,562800.014,6814523.259,146.753997802734
18,425,-6,562801.6,6814522.041,146.718002319336
18,425,-4,562803.186,6814520.823,146.75700378418
18,425,-2,562804.772,6814519.605,146.684997558594
18,425,0,562806.358,6814518.387,146.42399597168
18,425,2,562807.944,6814517.169,146.309005737305
18,425,4,562809.53,6814515.951,146.225997924805
18,425,6,562811.116,6814514.733,146.276992797852
18,425,8,562812.702,6814513.515,146.332992553711
18,425,10,562814.288,6814512.297,146.522994995117
18,425,12,562815.874,6814511.079,146.662994384766
18,425,14,562817.46,6814509.861,146.850997924805
18,425,16,562819.046,6814508.643,147.100006103516
18,425,18,562820.632,6814507.425,147.154998779297
18,425,20,562822.218,6814506.207,147.516006469727
18,425,22,562823.804,6814504.989,147.839004516602
18,425,24,562825.39,6814503.771,148.065002441406
18,425,26,562826.976,6814502.553,148.194000244141
18,425,28,562828.562,6814501.335,148.279998779297
18,425,30,562830.148,6814500.117,148.25
18,425,32,562831.734,6814498.899,148.259994506836
18,425,34,562833.32,6814497.681,148.194000244141
18,425,36,562834.906,6814496.463,148.158004760742
18,425,38,562836.492,6814495.245,148.128005981445
18,425,40,562838.078,6814494.027,148.10400390625
18,425,42,562839.664,6814492.809,148.042007446289
18,425,44,562841.25,6814491.591,148.041000366211
18,425,46,562842.836,6814490.373,148.031997680664
18,425,48,562844.422,6814489.155,147.992004394531
18,425,50,562846.008,6814487.937,148.005004882812
18,425,52,562847.594,6814486.719,148.00700378418
18,425,54,562849.18,6814485.501,147.970001220703
18,425,56,562850.766,6814484.283,147.919006347656
18,425,58,562852.352,6814483.065,147.893005371094
18,425,60,562853.938,6814481.847,147.873992919922
18,425,62,562855.524,6814480.629,147.84700012207
18,425,64,562857.11,6814479.411,147.75
18,425,66,562858.696,6814478.193,147.710006713867
18,425,68,562860.282,6814476.975,147.841003417969
18,425,70,562861.868,6814475.757,147.889007568359
18,425,72,562863.454,6814474.539,147.914001464844
18,425,74,562865.04,6814473.321,147.973007202148
18,425,76,562866.626,6814472.103,147.988006591797
18,425,78,562868.212,6814470.885,147.983993530273
18,425,80,562869.798,6814469.667,148.046005249023
18,425,82,562871.384,6814468.449,148.054000854492
18,425,84,562872.97,6814467.231,148.035003662109
18,425,86,562874.556,6814466.013,148.003997802734
18,425,88,562876.142,6814464.795,147.934005737305
18,425,90,562877.728,6814463.577,147.863998413086
18,425,92,562879.314,6814462.359,147.871002197266
18,425,94,562880.9,6814461.141,147.824996948242
18,425,96,562882.486,6814459.923,147.807998657227
18,425,98,562884.072,6814458.705,147.785003662109
18,425,100,562885.658,6814457.487,147.710998535156
17,400,-100,562742.269,6814599.127,148.212997436523
17,400,-98,562743.855,6814597.909,148.216003417969
17,400,-96,562745.441,6814596.691,148.214004516602
17,400,-94,562747.027,6814595.473,148.246002197266
17,400,-92,562748.613,6814594.255,148.259002685547
17,400,-90,562750.199,6814593.037,148.24299621582
17,400,-88,562751.785,6814591.819,148.15299987793
17,400,-86,562753.371,6814590.601,148.149002075195
17,400,-84,562754.957,6814589.383,148.130996704102
17,400,-82,562756.543,6814588.165,148.110000610352
17,400,-80,562758.129,6814586.947,148.041000366211
17,400,-78,562759.715,6814585.729,148.029006958008
17,400,-76,562761.301,6814584.511,148.007995605469
17,400,-74,562762.887,6814583.293,147.968002319336
17,400,-72,562764.473,6814582.075,147.966995239258
17,400,-70,562766.059,6814580.857,147.934005737305
17,400,-68,562767.645,6814579.639,147.871002197266
17,400,-66,562769.231,6814578.421,147.856994628906
17,400,-64,562770.817,6814577.203,147.897003173828
17,400,-62,562772.403,6814575.985,147.876998901367
17,400,-60,562773.989,6814574.767,147.904998779297
17,400,-58,562775.575,6814573.549,147.86799621582
17,400,-56,562777.161,6814572.331,147.830993652344
17,400,-54,562778.747,6814571.113,147.811996459961
17,400,-52,562780.333,6814569.895,147.548004150391
17,400,-50,562781.919,6814568.677,147.608001708984
17,400,-48,562783.505,6814567.459,147.576995849609
17,400,-46,562785.091,6814566.241,147.432006835938
17,400,-44,562786.677,6814565.023,147.332992553711
17,400,-42,562788.263,6814563.805,147.641998291016
17,400,-40,562789.849,6814562.587,147.636993408203
17,400,-38,562791.435,6814561.369,147.662994384766
17,400,-36,562793.021,6814560.151,147.74299621582
17,400,-34,562794.607,6814558.933,147.720993041992
17,400,-32,562796.193,6814557.715,147.74299621582
17,400,-30,562797.779,6814556.497,147.779998779297
17,400,-28,562799.365,6814555.279,147.804000854492
17,400,-26,562800.951,6814554.061,147.787994384766
17,400,-24,562802.537,6814552.843,147.677001953125
17,400,-22,562804.123,6814551.625,147.550003051758
17,400,-20,562805.709,6814550.407,147.455001831055
17,400,-18,562807.295,6814549.189,147.294998168945
17,400,-16,562808.881,6814547.971,147.203994750977
17,400,-14,562810.467,6814546.753,146.927993774414
17,400,-12,562812.053,6814545.535,146.638000488281
17,400,-10,562813.639,6814544.317,146.494003295898
17,400,-8,562815.225,6814543.099,146.333999633789
17,400,-6,562816.811,6814541.881,146.257995605469
17,400,-4,562818.397,6814540.663,146.164001464844
17,400,-2,562819.983,6814539.445,146.106994628906
17,400,0,562821.569,6814538.227,146.041000366211
17,400,2,562823.155,6814537.009,146.014999389648
17,400,4,562824.741,6814535.791,146.04899597168
17,400,6,562826.327,6814534.573,146.10400390625
17,400,8,562827.913,6814533.355,146.190994262695
17,400,10,562829.499,6814532.137,146.311996459961
17,400,12,562831.085,6814530.919,146.664001464844
17,400,14,562832.671,6814529.701,146.983993530273
17,400,16,562834.257,6814528.483,147.332000732422
17,400,18,562835.843,6814527.265,147.748001098633
17,400,20,562837.429,6814526.047,148.113998413086
17,400,22,562839.015,6814524.829,148.276000976562
17,400,24,562840.601,6814523.611,148.315994262695
17,400,26,562842.187,6814522.393,148.345001220703
17,400,28,562843.773,6814521.175,148.317001342773
17,400,30,562845.359,6814519.957,148.259994506836
17,400,32,562846.945,6814518.739,148.231994628906
17,400,34,562848.531,6814517.521,148.257995605469
17,400,36,562850.117,6814516.303,148.244003295898
17,400,38,562851.703,6814515.085,148.240005493164
17,400,40,562853.289,6814513.867,148.261001586914
17,400,42,562854.875,6814512.649,148.274993896484
17,400,44,562856.461,6814511.431,148.300003051758
17,400,46,562858.047,6814510.213,148.339996337891
17,400,48,562859.633,6814508.995,148.291000366211
17,400,50,562861.219,6814507.777,148.264999389648
17,400,52,562862.805,6814506.559,148.227996826172
17,400,54,562864.391,6814505.341,148.151992797852
17,400,56,562865.977,6814504.123,148.09700012207
17,400,58,562867.563,6814502.905,148.067993164062
17,400,60,562869.149,6814501.687,147.97200012207
17,400,62,562870.735,6814500.469,147.927001953125
17,400,64,562872.321,6814499.251,147.843002319336
17,400,66,562873.907,6814498.033,147.764999389648
17,400,68,562875.493,6814496.815,147.936004638672
17,400,70,562877.079,6814495.597,147.990997314453
17,400,72,562878.665,6814494.379,147.955993652344
17,400,74,562880.251,6814493.161,147.983993530273
17,400,76,562881.837,6814491.943,148.016006469727
17,400,78,562883.423,6814490.725,148.031005859375
17,400,80,562885.009,6814489.507,148.041000366211
17,400,82,562886.595,6814488.289,148.054992675781
17,400,84,562888.181,6814487.071,148.136001586914
17,400,86,562889.767,6814485.853,148.190994262695
17,400,88,562891.353,6814484.635,148.233993530273
17,400,90,562892.939,6814483.417,148.233001708984
17,400,92,562894.525,6814482.199,148.244995117188
17,400,94,562896.111,6814480.981,148.227996826172
17,400,96,562897.697,6814479.763,148.218002319336
17,400,98,562899.283,6814478.545,148.186996459961
17,400,100,562900.869,6814477.327,148.128005981445
16,375,-100,562755.38,6814616.167,148.485992431641
16,375,-98,562757.008,6814615.005,148.529006958008
16,375,-96,562758.636,6814613.843,148.507995605469
16,375,-94,562760.264,6814612.681,148.550003051758
16,375,-92,562761.892,6814611.519,148.537994384766
16,375,-90,562763.52,6814610.357,148.503005981445
16,375,-88,562765.148,6814609.195,148.554000854492
16,375,-86,562766.776,6814608.033,148.544006347656
16,375,-84,562768.404,6814606.871,148.561004638672
16,375,-82,562770.032,6814605.709,148.496994018555
16,375,-80,562771.66,6814604.547,148.494003295898
16,375,-78,562773.288,6814603.385,148.470993041992
16,375,-76,562774.916,6814602.223,148.535003662109
16,375,-74,562776.544,6814601.061,148.490005493164
16,375,-72,562778.172,6814599.899,148.47200012207
16,375,-70,562779.8,6814598.737,148.457992553711
16,375,-68,562781.428,6814597.575,148.330993652344
16,375,-66,562783.056,6814596.413,148.255004882812
16,375,-64,562784.684,6814595.251,148.261001586914
16,375,-62,562786.312,6814594.089,148.177993774414
16,375,-60,562787.94,6814592.927,148.134994506836
16,375,-58,562789.568,6814591.765,148.031005859375
16,375,-56,562791.196,6814590.603,147.97900390625
16,375,-54,562792.824,6814589.441,147.914993286133
16,375,-52,562794.452,6814588.279,147.761993408203
16,375,-50,562796.08,6814587.117,147.858993530273
16,375,-48,562797.708,6814585.955,147.914001464844
16,375,-46,562799.336,6814584.793,148.033996582031
16,375,-44,562800.964,6814583.631,148.054000854492
16,375,-42,562802.592,6814582.469,148.141006469727
16,375,-40,562804.22,6814581.307,148.192993164062
16,375,-38,562805.848,6814580.145,148.22900390625
16,375,-36,562807.476,6814578.983,148.173004150391
16,375,-34,562809.104,6814577.821,148.119003295898
16,375,-32,562810.732,6814576.659,148.04899597168
16,375,-30,562812.36,6814575.497,147.949005126953
16,375,-28,562813.988,6814574.335,147.839996337891
16,375,-26,562815.616,6814573.173,147.626007080078
16,375,-24,562817.244,6814572.011,147.307006835938
16,375,-22,562818.872,6814570.849,147.082992553711
16,375,-20,562820.5,6814569.687,146.805999755859
16,375,-18,562822.128,6814568.525,146.449005126953
16,375,-16,562823.756,6814567.363,146.350997924805
16,375,-14,562825.384,6814566.201,146.169006347656
16,375,-12,562827.012,6814565.039,146.108001708984
16,375,-10,562828.64,6814563.877,146.072998046875
16,375,-8,562830.268,6814562.715,146.054000854492
16,375,-6,562831.896,6814561.553,146.059997558594
16,375,-4,562833.524,6814560.391,146.018005371094
16,375,-2,562835.152,6814559.229,145.912994384766
16,375,0,562836.78,6814558.067,145.871002197266
16,375,2,562838.408,6814556.905,145.878997802734
16,375,4,562840.036,6814555.743,145.936996459961
16,375,6,562841.664,6814554.581,145.99299621582
16,375,8,562843.292,6814553.419,146.166000366211
16,375,10,562844.92,6814552.257,146.283004760742
16,375,12,562846.548,6814551.095,146.70100402832
16,375,14,562848.176,6814549.933,147.695007324219
16,375,16,562849.804,6814548.771,148.134994506836
16,375,18,562851.432,6814547.609,148.54899597168
16,375,20,562853.06,6814546.447,148.654006958008
16,375,22,562854.688,6814545.285,148.684997558594
16,375,24,562856.316,6814544.123,148.712997436523
16,375,26,562857.944,6814542.961,148.669998168945
16,375,28,562859.572,6814541.799,148.647003173828
16,375,30,562861.2,6814540.637,148.608993530273
16,375,32,562862.828,6814539.475,148.570007324219
16,375,34,562864.456,6814538.313,148.559005737305
16,375,36,562866.084,6814537.151,148.539001464844
16,375,38,562867.712,6814535.989,148.533996582031
16,375,40,562869.34,6814534.827,148.498001098633
16,375,42,562870.968,6814533.665,148.481994628906
16,375,44,562872.596,6814532.503,148.410003662109
16,375,46,562874.224,6814531.341,148.395004272461
16,375,48,562875.852,6814530.179,148.350997924805
16,375,50,562877.48,6814529.017,148.255004882812
16,375,52,562879.108,6814527.855,148.212005615234
16,375,54,562880.736,6814526.693,148.186004638672
16,375,56,562882.364,6814525.531,148.164001464844
16,375,58,562883.992,6814524.369,148.115005493164
16,375,60,562885.62,6814523.207,148.054000854492
16,375,62,562887.248,6814522.045,148.013000488281
16,375,64,562888.876,6814520.883,147.988998413086
16,375,66,562890.504,6814519.721,147.966995239258
16,375,68,562892.132,6814518.559,147.970993041992
16,375,70,562893.76,6814517.397,147.929992675781
16,375,72,562895.388,6814516.235,147.841995239258
16,375,74,562897.016,6814515.073,147.964004516602
16,375,76,562898.644,6814513.911,147.970993041992
16,375,78,562900.272,6814512.749,148.009994506836
16,375,80,562901.9,6814511.587,148.029998779297
16,375,82,562903.528,6814510.425,148.080993652344
16,375,84,562905.156,6814509.263,148.134002685547
16,375,86,562906.784,6814508.101,148.126007080078
16,375,88,562908.412,6814506.939,148.151000976562
16,375,90,562910.04,6814505.777,148.177001953125
16,375,92,562911.668,6814504.615,148.203994750977
16,375,94,562913.296,6814503.453,148.244003295898
16,375,96,562914.924,6814502.291,148.292007446289
16,375,98,562916.552,6814501.129,148.313003540039
16,375,100,562918.18,6814499.967,148.208999633789
15,350,-100,562765.342,6814631.271,148.608993530273
15,350,-98,562767.046,6814630.223,148.59700012207
15,350,-96,562768.75,6814629.175,148.54899597168
15,350,-94,562770.454,6814628.127,148.548004150391
15,350,-92,562772.158,6814627.079,148.533996582031
15,350,-90,562773.862,6814626.031,148.537002563477
15,350,-88,562775.566,6814624.983,148.513000488281
15,350,-86,562777.27,6814623.935,148.505004882812
15,350,-84,562778.974,6814622.887,148.505996704102
15,350,-82,562780.678,6814621.839,148.488006591797
15,350,-80,562782.382,6814620.791,148.496994018555
15,350,-78,562784.086,6814619.743,148.410003662109
15,350,-76,562785.79,6814618.695,148.378997802734
15,350,-74,562787.494,6814617.647,148.388000488281
15,350,-72,562789.198,6814616.599,148.304992675781
15,350,-70,562790.902,6814615.551,148.285003662109
15,350,-68,562792.606,6814614.503,148.248992919922
15,350,-66,562794.31,6814613.455,148.210998535156
15,350,-64,562796.014,6814612.407,148.192001342773
15,350,-62,562797.718,6814611.359,148.179000854492
15,350,-60,562799.422,6814610.311,148.123992919922
15,350,-58,562801.126,6814609.263,147.992004394531
15,350,-56,562802.83,6814608.215,148.005996704102
15,350,-54,562804.534,6814607.167,148.016998291016
15,350,-52,562806.238,6814606.119,148.125
15,350,-50,562807.942,6814605.071,148.134994506836
15,350,-48,562809.646,6814604.023,148.186004638672
15,350,-46,562811.35,6814602.975,148.283004760742
15,350,-44,562813.054,6814601.927,148.307006835938
15,350,-42,562814.758,6814600.879,148.315002441406
15,350,-40,562816.462,6814599.831,148.343994140625
15,350,-38,562818.166,6814598.783,148.332000732422
15,350,-36,562819.87,6814597.735,148.367004394531
15,350,-34,562821.574,6814596.687,148.22200012207
15,350,-32,562823.278,6814595.639,148.050003051758
15,350,-30,562824.982,6814594.591,147.944000244141
15,350,-28,562826.686,6814593.543,147.860992431641
15,350,-26,562828.39,6814592.495,147.835006713867
15,350,-24,562830.094,6814591.447,147.511993408203
15,350,-22,562831.798,6814590.399,147.337997436523
15,350,-20,562833.502,6814589.351,147.09700012207
15,350,-18,562835.206,6814588.303,146.876007080078
15,350,-16,562836.91,6814587.255,146.759002685547
15,350,-14,562838.614,6814586.207,146.514999389648
15,350,-12,562840.318,6814585.159,146.259002685547
15,350,-10,562842.022,6814584.111,146.171997070312
15,350,-8,562843.726,6814583.063,146.11799621582
15,350,-6,562845.43,6814582.015,146.083999633789
15,350,-4,562847.134,6814580.967,146.039993286133
15,350,-2,562848.838,6814579.919,146.024993896484
15,350,0,562850.542,6814578.871,145.951995849609
15,350,2,562852.246,6814577.823,145.938003540039
15,350,4,562853.95,6814576.775,145.99299621582
15,350,6,562855.654,6814575.727,145.983001708984
15,350,8,562857.358,6814574.679,146.169998168945
15,350,10,562859.062,6814573.631,146.380004882812
15,350,12,562860.766,6814572.583,146.554992675781
15,350,14,562862.47,6814571.535,146.979995727539
15,350,16,562864.174,6814570.487,147.488006591797
15,350,18,562865.878,6814569.439,147.794998168945
15,350,20,562867.582,6814568.391,148.235000610352
15,350,22,562869.286,6814567.343,148.561996459961
15,350,24,562870.99,6814566.295,148.64599609375
15,350,26,562872.694,6814565.247,148.669998168945
15,350,28,562874.398,6814564.199,148.647994995117
15,350,30,562876.102,6814563.151,148.59700012207
15,350,32,562877.806,6814562.103,148.578002929688
15,350,34,562879.51,6814561.055,148.498001098633
15,350,36,562881.214,6814560.007,148.505996704102
15,350,38,562882.918,6814558.959,148.453994750977
15,350,40,562884.622,6814557.911,148.466003417969
15,350,42,562886.326,6814556.863,148.356002807617
15,350,44,562888.03,6814555.815,148.276992797852
15,350,46,562889.734,6814554.767,148.253997802734
15,350,48,562891.438,6814553.719,148.248001098633
15,350,50,562893.142,6814552.671,148.20100402832
15,350,52,562894.846,6814551.623,148.192001342773
15,350,54,562896.55,6814550.575,148.113998413086
15,350,56,562898.254,6814549.527,148.102005004883
15,350,58,562899.958,6814548.479,148.089004516602
15,350,60,562901.662,6814547.431,148.098007202148
15,350,62,562903.366,6814546.383,148.074996948242
15,350,64,562905.07,6814545.335,148.046997070312
15,350,66,562906.774,6814544.287,148.089004516602
15,350,68,562908.478,6814543.239,148.055999755859
15,350,70,562910.182,6814542.191,147.996994018555
15,350,72,562911.886,6814541.143,147.981994628906
15,350,74,562913.59,6814540.095,148.024002075195
15,350,76,562915.294,6814539.047,148.035995483398
15,350,78,562916.998,6814537.999,148.082992553711
15,350,80,562918.702,6814536.951,148.083999633789
15,350,82,562920.406,6814535.903,148.089004516602
15,350,84,562922.11,6814534.855,148.085006713867
15,350,86,562923.814,6814533.807,148.119003295898
15,350,88,562925.518,6814532.759,148.149002075195
15,350,90,562927.222,6814531.711,148.175994873047
15,350,92,562928.926,6814530.663,148.192001342773
15,350,94,562930.63,6814529.615,148.261001586914
15,350,96,562932.334,6814528.567,148.272003173828
15,350,98,562934.038,6814527.519,148.305999755859
15,350,100,562935.742,6814526.471,148.320999145508
14,325,-100,562776.045,6814650.077,148.595001220703
14,325,-98,562777.783,6814649.087,148.589004516602
14,325,-96,562779.521,6814648.097,148.550003051758
14,325,-94,562781.259,6814647.107,148.537002563477
14,325,-92,562782.997,6814646.117,148.531997680664
14,325,-90,562784.735,6814645.127,148.485000610352
14,325,-88,562786.473,6814644.137,148.477005004883
